,Date,User,Tweet
4243,2023-02-27 06:41:45+00:00,elhanalife,How to Survive a Recession (3 Rules for Weathering the Storm) https://t.co/Htt0dtjQhB
4244,2023-02-27 06:39:20+00:00,AnsatsuKendel,Yall really don't realize how terrible this nigga was for the economy of REGULAR people. Mfs gave up on him after the first couple years cuz he let them all lose their homes during the recession
4245,2023-02-27 06:38:44+00:00,VizzaInsurance,"Watch This Video at https://t.co/eqXSmKUA3q
to clear the Broker Qualified Person Examination

Content: T.D.Prasad., B.E (Hons).,M.B.A.,F.I.I
Created By: Vizza Insurance Broking Services
#vizza #insurance #history #vizzainsurance #2023budget #recession #incometax"
4246,2023-02-27 06:38:04+00:00,TradFiNews,UK Firms Plan More Hiring and Price Rises Despite Recession https://t.co/mkbLoeFMHU
4247,2023-02-27 06:37:46+00:00,meetkumardec,"87+
NIFTY 18350 PE IS BUY CMP 75
SL41
#bankniftyoption
#FINNIFTY
#StocksToBuy #stockmarketcrash
#StockMarkets #stockmarketnews
#stocks #banknifty #BANKNIFTYFUTURE #nifty50
#NiftyBank #NIFTYFUTURE #recession #investing #StockMarket
#StockMarketindia
Join us
https://t.co/YQYiiUfIrc"
4248,2023-02-27 06:37:45+00:00,MetaJaunNews,"Recession fears chill investment as CBI warns Jeremy Hunt on tax grab
https://t.co/OwzBBNbj3p"
4249,2023-02-27 06:37:08+00:00,Coinnoisseur,Recession
4250,2023-02-27 06:36:11+00:00,JackRhoads2,@JoeCarlasare Recession in late 23/24...  depression/ system collapse 2030s
4251,2023-02-27 06:35:07+00:00,tribunedemocrat,"A majority of the nation’s business economists expect a U.S. recession to begin later this year than they had previously forecast, after a series of reports have pointed to a surprisingly resilient economy despite steadily higher interest rates. https://t.co/pztJk0Kms5"
4252,2023-02-27 06:33:42+00:00,Aymn_khalaf,"Instead of containing M2 to prevent high inflation during the 1970s/80s, the Fed didn't act until inflation rose.
Delayed hikes led to a recession, followed by cuts.
Cycle: repeat.
The Fed ignores the lessons of history.
You don't have to.
Next up:.....

@steveanastasiou https://t.co/bAtAIDDpW4"
4253,2023-02-27 06:32:52+00:00,book8391,Dollar negative! Mill Street Research chief strategist Stephen Burns predicts a mild U.S. recession in two years and the Fed will turn dovish #U.S. dollar #FED #foreign exchange https://t.co/Wo4EOa2CP2
4254,2023-02-27 06:32:39+00:00,mardi814,Billionaire ‘Bond King’ Jeffrey Gundlach Warns of ‘Painful Outcomes’ in Next Recession https://t.co/z7WOJsBfSU #CurrencyTimes #Bitcoin #Solana #AVAX #nft #NFTart #Metaverse #Nfts
4255,2023-02-27 06:32:00+00:00,mangonewsnow,"The #USeconomy is headed for a ""mild"" recession within two years, despite aggressive #ratehikes by the #FederalReserve
https://t.co/PBsBEtk4Y7…

https://t.co/cbNlAUtRZe

https://t.co/oOgPmdMezT…"
4256,2023-02-27 06:28:54+00:00,moneycontrolcom,"How will #India look in the coming year? Will the recession or the forecast of #recession in the #globaleconomy impact India's growth? 🤔

""India is well placed &amp; our growth will continue,"" says @APanagariya in this exclusive interview with @shwwetapunj. 

Interview out at 4 pm! https://t.co/rgCXMmRC5P"
4257,2023-02-27 06:28:50+00:00,BentonJernigan,"@federalreserve concerned that meanwhile, while you are they trying to cause a recession because you can only think in terms of boom / bust,.  That other nations just outgrow and outcompete the u.s. w more innovation and a higher successful percentage of population."
4258,2023-02-27 06:28:23+00:00,HOOTSdude,"@CFPStrategist4U @menlobear @LanceRoberts Right. I said we Will know if a recession 2 Qs back to back declining GDP has occurred. 

I leave the mkt forecasting to u smart guys. I can’t predict, but I do prepare. 🤗"
4259,2023-02-27 06:27:38+00:00,RealDonaldNFTs,@zerohedge Going to be hard for the @federalreserve to cut when inflation is soaring back into the 1970s. The real pain is when the recession starts AND inflation is still persistently high
4260,2023-02-27 06:27:14+00:00,rJackHilbun,"@NFT_GOD Gaming is leading then the entertainment industry. 
I read earlier that it is recession-proof @brycent_ 
I totally agree. 

Leadership is something that builds culture and the drives the innovation of media."
4261,2023-02-27 06:26:35+00:00,PowellsLeftArm,"Pre-recession Denver was a pretty hip, happenin' place. Back when politicians were constantly saying ""we're not a cow town anymore."" Didn't last real long -- the Great Recession was right around the corner."
4262,2023-02-27 06:26:13+00:00,Nostradumbass23,@MightySpxdey @inversebrah @simpelyfe Wen gdp and recession can change why not some smol green caterpillar on the internet
4263,2023-02-27 06:25:58+00:00,AdiGaskell,The World Economy in 2023: A Recession Year? https://t.co/eBVaPt5jFS via @INSEADKnowledge
4264,2023-02-27 06:25:25+00:00,PerNordnet,"i aktier, skeler til de *sikre 5 % og tænker, at det er fristende at gå i skjul for den usikkerhed, som kun er naturlig.  Prisfastsættelsen på aktier er ikke specielt lav; usikkerheden er til at få øje på: Kommer der en recession eller ej; hvor meget kan det kommet til at"
4265,2023-02-27 06:25:19+00:00,dpr1000,"@DanCALmatters They keep changing the definition of everything - poverty, recession, vaccine, man, woman - it’s hard to keep track. 
Thanks."
4266,2023-02-27 06:25:04+00:00,wallst_headline,"Fed can't tame inflation without 'significantly' more hikes that will cause a recession, paper says
https://t.co/6KFgzXScMd"
4267,2023-02-27 06:25:00+00:00,unwantedfear,Everyone knows what the recession is doing with the employee in that the debt collector of banks are visiting customers home without giving any prior intimation and also for the second when it asked for not to visit they are not listening and visiting home again and the best part
4268,2023-02-27 06:23:44+00:00,CryptoHorse_CH,"@BenGren3 @CryptoMichNL We actually bottomed when we got into a recession, but yeah. Remember 2008, when btc was....... Wait🤔😂"
4269,2023-02-27 06:23:34+00:00,pratikbagadia,"Luxury Brands are recording highest ever sales- no  recession / slowdown

-Fraser Yachts grows 50%
-Ethos watches grows 35%
-Rolls Royce records highest ever sales
-LVMH records highest ever sales

Segment your customers wisely,not everything is slowing

#economy #luxury #Brands https://t.co/yqAKmfIMZn"
4270,2023-02-27 06:23:03+00:00,AnnaNel55,"@ProudElephantUS well, we all know the Biden family are still gonna be laughing all the way to the bank, as the rest of the hard working American people are struggling  on the verge of a recession."
4271,2023-02-27 06:23:00+00:00,GraciousTongue,@wisdomcounselin Better prepare for recession. Keep hoping on mirage dream
4272,2023-02-27 06:22:18+00:00,MominaNaeem14,"I have attended a Monthly Meetup of Techtitans Pakistan. ✨
Guest speaker was Salim Ghauri and the topic of discussion was Global Recession impact on Pakistan corporate sector.
📍: Tanbits (2/2)

#globalrecession #impact #session #linkedin #letsconnectmore #letsconnecteveryone https://t.co/r7MyTAgrXw"
4273,2023-02-27 06:22:03+00:00,CryptoHorse_CH,"@mulamanny27 @CryptoMichNL We will seeI guess.
Wouldnt compare last time to tjis time though. Didnt all the world economical crisis bottomed when we actually got into recession? A wait, BTC never hss been in a time like this.."
4274,2023-02-27 06:21:54+00:00,christhamji,"Fed can't tame inflation without 'significantly' more hikes that will cause a recession, paper says https://t.co/kRd8loS5Np"
4275,2023-02-27 06:21:37+00:00,MetaJaunNews,"London to power UK economy away from recession and top growth league
https://t.co/ypKC9nyhqf"
4276,2023-02-27 06:21:20+00:00,BULLReturns,"We have downgraded our $CKA target 🎯 range for 2023 due to the incoming recession and effect on met #coal prices, with the lack of buy backs and dividend focus for 2023 to 25c from 35c. Similar to $BTU struggle to exceed $30 due to delay in these corporate actions."
4277,2023-02-27 06:21:16+00:00,MominaNaeem14,"I have attended a Monthly Meetup of Techtitans Pakistan. ✨
Guest speaker was Salim Ghauri and the topic of discussion was Global Recession impact on Pakistan corporate sector.
📍: Tanbits (1/2)

#globalrecession #impact #session #connect #letsconnectmore #letsconnecteveryone https://t.co/GnrrNM1PyI"
4278,2023-02-27 06:20:00+00:00,NBusinessindia,"టెక్‌ సంస్థలు స్టాఫ్‌ని ఎందుకు తీసేస్తున్నాయంటే... 

Watch Video&gt;&gt;&gt;
https://t.co/NQ10oZrbzK

#techcompanies #IT #ITcompanies #software #layoffs #layoffs2023 #recession #investors #shareholder #capitalism #manager #business #NBusinessindia"
4279,2023-02-27 06:19:51+00:00,Charvo75,@CiovaccoCapital Since corps usually borrow at the shorter end of the curve. The massive runup in treasury yields on the 2 year probably is causing extreme distress for many of the junk debtors. Would it be probable that spreads blowout when these companies start defaulting as recession happens?
4280,2023-02-27 06:19:16+00:00,mozolo_online,Wall St ends lower after choppy trading from rising recession worries https://t.co/zFbuiiO2YD
4281,2023-02-27 06:18:06+00:00,UzairShahid,"2/6: First and foremost, focus on creating a product or service that solves a real problem for your target customers. 

A recession may make people more frugal, but they will still pay for products or services that provide value and help them save money in the long run."
4282,2023-02-27 06:18:06+00:00,UzairShahid,"Starting a startup venture in an economic recession can be tough, but it's not impossible. 

Here are some suggestions and advice to help you navigate the challenges: (1/6)🧵"
4283,2023-02-27 06:18:04+00:00,MarioSatorik,Full list of Walmart stores closing from coast to coast after CFO issues warning about potential recession | Money News | Mon | 27 Feb | 6:17 | UTC https://t.co/FIoe7LjFWk
4284,2023-02-27 06:17:25+00:00,FXstreetReports,"AUD/USD Forecast: Bears retain control near YTD low, further decline remains on the cards https://t.co/qJc36ei7iS #AUDUSD #Fed #Inflation #Recession #Currencies https://t.co/JMNnptp9YU"
4285,2023-02-27 06:17:01+00:00,DomFlanaganC300,"@solo_dio_ They are trying to manage expectations which is what inflation is all about. But they are making folks still feel ok about borrowing to stave of recession which is what putting brakes on borrowing would cause.
Sit tight."
4286,2023-02-27 06:16:50+00:00,mosesharding,"While interest rate should adjust to growth &amp; recession forecast/outlook, this time inflation occupied centre stage thanks to goof up by the US from (a) excessive stimulus in 2020-2021 (b) Russia-Ukraine crisis causing supply side disruptions (c) abnormal rate hikes"
4287,2023-02-27 06:16:35+00:00,NickMorenoLive,"Get it over with already. The sooner we do the sooner we are 3 years away from massive expansion.

#recession
#EconomicCrisis
#economy"
4288,2023-02-27 06:15:09+00:00,garvit200,The world imports and exports to world GDP ratio has fallen off since the Great Recession. Is that evidence of deglobalization? See Deloitte’s new #CFOInsights for an understanding of what underlies those numbers. https://t.co/W0tiZfzwBe https://t.co/m7fpsOfSCJ
4289,2023-02-27 06:15:01+00:00,cxovoice,"This comes at a difficult time for Indian startups. They currently have limited ability to drive growth through discounts and other levers, which worked well during an easier funding environment.

https://t.co/c5jCMbCgDQ

#growth #funding #startups #inflation #recession"
4290,2023-02-27 06:14:51+00:00,kagnakagina,"What they found was surprising, as harder times seemed actually to reduce mortality rates instead of increasing them.
This is because during a recession, there is less traffic, cleaner air, and people have less money to spend on unhealthy things like drinking alcohol or smoking."
4291,2023-02-27 06:14:47+00:00,Charvo75,@zerohedge Small regional banks get screwed first in a recession.
4292,2023-02-27 06:14:26+00:00,lspicerart,"When the 2008 recession hit, we were discussing the event in economics class. My economics teacher looked us dead in the eye and said ""You have no future"" because of the recession. It was harsh at the time but hey, she ended up being right. Millennials and Gen Z have no future."
4293,2023-02-27 06:13:53+00:00,Katheri37852109,And what had Guanaea said in hanging it there? #盯射 #公交车 #裤里丝 the same peculiar recession of the upper stories but instead of https://t.co/xyt0FVo9SD
4294,2023-02-27 06:12:53+00:00,TimBryson16,@Qualifyfor @Thisgelisonfire The media chatter last year about a looming recession was some of the laziest journalism I've ever seen. There was never any follow-up analysis as to why this might be the case.
4295,2023-02-27 06:12:31+00:00,JEFFREYLKLUMP,Billionaire ‘Bond King’ Jeffrey Gundlach Warns of ‘Painful Outcomes’ in Next Recession https://t.co/JwsO2h9Jf1
4296,2023-02-27 06:11:52+00:00,AdamNMayer,"I've been a relatively liberal guy my entire life. I protested the Iraq War in college &amp; was sympathetic to ""Occupy Wall St"" after the 2008 Recession

Living in San Francisco for a decade changed me. I'm still anti-war, but now I'm staunchly against socialism &amp; far-left zealotry"
4297,2023-02-27 06:11:45+00:00,humzabell4,Forces in wears a pink tide – the individual fire apparatus can be believed and acted upon via a less severe recession compared to the low frequency
4298,2023-02-27 06:10:26+00:00,marketsday,London to power UK economy away from recession and clinch best growth across the country
4299,2023-02-27 06:09:11+00:00,pizpizzaslat111,"@Planiiii Bush-Saved millions of lives in Africa
Obama-Brought the US out of recession
Trump-Revitalized the Midwest, shrunk the racial income gap
Biden-Began reindustrialization, defeated climate change

(I am trolling)"
4300,2023-02-27 06:09:05+00:00,CityAM,Recession fears chill UK investment as CBI urges Jeremy Hunt to rethink tax grab at March budget https://t.co/KxfpnlbB6B
4301,2023-02-27 06:09:03+00:00,CityAM,London to power UK economy away from recession and clinch best growth across the country https://t.co/Uez6VX2w3b
4302,2023-02-27 06:08:38+00:00,The_Colbosky,@BTCTN Wrong. The next recession leads to a positive outcome of the DEFI revolution.
4303,2023-02-27 06:08:16+00:00,MGMCapitalOne,"A third of the economists who responded to the survey now expect a recession to begin in the April-June quarter. 

One-fifth think it will start in the July-September quarter."
4304,2023-02-27 06:08:16+00:00,MGMCapitalOne,"But only a quarter think a recession will have begun by the end of March, only half the proportion who had thought so in December."
4305,2023-02-27 06:08:15+00:00,MGMCapitalOne,"58% of 48 economists who responded to a survey by the National Association for Business Economics envision a recession sometime this year, the same proportion who said so in the NABE's survey in December."
4306,2023-02-27 06:08:14+00:00,MGMCapitalOne,"A majority of #USA’s business economists expect a U.S recession to begin later this year than they had previously forecast, after a series of reports have pointed to a surprisingly resilient economy despite steadily higher interest rates."
4307,2023-02-27 06:07:50+00:00,lem,@recession Nerd go outside
4308,2023-02-27 06:07:02+00:00,NexBadger,"@splantyboy @RachelBitecofer @BigNapzzz @john_sipher It was more a little side comment to the Recession we had, and some of the policies Obama put into place to recover from that, which did help. The previous presidency didn't do a lot to get the ball rolling on that, but some of it was adapted from Bush."
4309,2023-02-27 06:06:10+00:00,SadatTheJackal,@turtledumplin Tweet recession is on going...
4310,2023-02-27 06:05:39+00:00,Forbes_MENA_,"#Oil prices fell, as the #dollar strengthened and worries over recession risks outweighed gains arising from #Russia's plan for more oil supply cuts.

#Forbes

https://t.co/vhhszfGerP https://t.co/FxpUxyXeDl"
4311,2023-02-27 06:03:03+00:00,hrit_ikkumar,Gold/Silver rates are going down that means recession has started settling down!
4312,2023-02-27 06:02:32+00:00,FpsDougie,"@realDillonEvans Show me a time in the last 100 years when the US yield curve was inverted this much and there wasn’t a recession.

Sorry my crystal ball remains the bond market - and the message there couldn’t be clearer."
4313,2023-02-27 06:00:50+00:00,slaystarroyco,me when breaking bad is actually a very serious show about the destructiveness of pride and the dangers of the drug trade in post-recession america when i thought it was just gonna be a buddy comedy about two cool dudes hanging out cooking meth https://t.co/gewaqQgs9g
4314,2023-02-27 06:00:38+00:00,CryptoDigiCurr1,Billionaire ‘Bond King’ Jeffrey Gundlach Warns of ‘Painful Outcomes’ in Next Recession https://t.co/pSnPhOzwkD
4315,2023-02-27 06:00:36+00:00,eleutheriaim,"@viggy_krishnan @FT Just a hypothesis. Isn't this the famous but mysterious group of young men, who did not seek employment after covid? Can it be that they are turning from self-employed to seeking job (without registering for unemployment) sensing the recession, same as the leading indicators do?"
4316,2023-02-27 06:00:02+00:00,michaelbenoit,"With a recession looming, many brands are tightening up their budgets, and often, marketing is one of the first ones to go. 
 https://t.co/yFAao4zygY https://t.co/C7mpxTn8tf"
4317,2023-02-27 05:59:52+00:00,dontmuskitup,"@SteveHinckley8 @Rivitheadz @RBReich You think Biden runs The National Bureau of Economic Research???  Really?

The 1980s recession paired with RISING unemployment and contained multiple negative months. https://t.co/Y41vDmLTEA"
4318,2023-02-27 05:59:38+00:00,bs_totti,"NABE economists still expect a recession this year. The question is when https://t.co/5cFOOhwWmm
#bitcoin #cryptocurrency #blockchain #ethereum #btc #forex #trading #money #cryptonews #cryptotrading #fitness #fashion #newyork #miami #nature #music #fitness #beautiful #summe..."
4319,2023-02-27 05:59:37+00:00,WinnersWhispers,"I live above starvation, recession &amp; inflation. El Shaddai is my source, I am a huge channel of blessings to everyone around me. I am fully equipped to provide solutions to the economic problems of this world. I am highly productive &amp; creative. I create massive wealth with ease."
4320,2023-02-27 05:59:19+00:00,tezflynn1942,"@disclosetv @ezralevant Yes, &amp; just in time for the WEF GREAT RESET to begin with our puppets govts &amp; opposition help to create the police state, lockdowns, Debt. Printing money to cause recession. Add 15m &amp; C40 cities &amp; Net Zero. scams to finish us off For a WEF NWO un-elected rule."
4321,2023-02-27 05:59:06+00:00,AnkitMadX,@mosesharding Had there been a time in the past when the yield curve was so inverted over 9+ months and recession was avoided ?
4322,2023-02-27 05:58:57+00:00,DrNikunjSolanki,"After Adani, Anil Agrawal also might be in problem.. 

(Vedanta)

High debt, recession are ready to eat Vedanta"
4323,2023-02-27 05:58:45+00:00,hisbanterness,"@ASeXySpecs @TheKouk I have 4 of those happening

wage growth peaking
10 year sub 3
inflation below 3%
no recession"
4324,2023-02-27 05:58:37+00:00,visitmeonEBay,@RayM407 @JustFreshKicks Yup! This Rolling Recession is real! People aren’t buying like all of these sneaker experts are claiming.
4325,2023-02-27 05:58:32+00:00,Oeil_Omniscient,"Zelensky a su installer une Taxe Ukraine aux membres de l'ottan. 
Que la France / l'UE soit en inflation ou récession, l'importance et le Pandora-papers-Man est ses milliards"
4326,2023-02-27 05:57:38+00:00,Garphillian,"Remembering how ""greed is good"" was the mantra right before the recession in the 90s."
4327,2023-02-27 05:57:34+00:00,darrenrogan,"So a recession / mortgage stress is on the cards, when the big banks start to telling you how to save money...

..so you can keep paying them....

...what...   ...looks like a signal to me. 🤷‍♂️

What happened to Equity Mate 😅"
4328,2023-02-27 05:57:24+00:00,TheOG_ConnieMac,@GOP Americans are dealing with a recession caused by the free money giveaways during the #twitler regime. We knew that shit was going to bite us in the ass. This isn't President Bidens cause and effect....this was foretold when #twitler gave free $ away.
4329,2023-02-27 05:57:20+00:00,JeetSingh525,FirstSquawk: CITI SAYS AGGREGATE DEMAND SHOULD SOFTEN AND COMMODITIES PRICES SHOULD WEAKEN IF FED TIGHTENING PROMPTS A RECESSION IN THE NEXT 2-4 QUARTERS
4330,2023-02-27 05:56:55+00:00,AsterAgam,"Share Market Opening: Recession in stock market, Sensex, Nifty collapsed due to weak global signals! https://t.co/l28M5ZHua6"
4331,2023-02-27 05:56:52+00:00,calya2007,"Share Market Opening: Recession in stock market, Sensex, Nifty collapsed due to weak global signals! https://t.co/ukz0qKmchg"
4332,2023-02-27 05:55:12+00:00,ckpairee,"With the connected #global #economies of today, we cannot say that India will be untouched by the global #economic downturn. There is bound to be some impact for sure. 
#economy23 #inflation #recession #Indianeconomy  #business #finance #pandemic #finanicalfreedom #economygrowth"
4333,2023-02-27 05:54:42+00:00,SandeepParekh,@moneyworks4u_fa @Crazynaval Some things are delayed. Nothing has been wrong. I never talked about recession in India - how is below 7% growth recession? 🙄
4334,2023-02-27 05:53:45+00:00,Erick06_15,@CalltoActivism Obama was tested the moment he was elected by inheriting the 2008 Recession and he was great. Young people know what to do unlike the presidents in their 70s who only made the country worse and divided us all.
4335,2023-02-27 05:53:07+00:00,BusinessLiveSA,Oil dips as bullish dollar and recession fears offset gains over Russian cuts https://t.co/I8A0HCfOSC
4336,2023-02-27 05:53:04+00:00,NaufalKusumaW,"Even tho you don't like Recession to happens, be aware and adapt is the ultimate key.
The market doesnt care about our opinion! The best thing we can do is to adapt and analyze the probilities. https://t.co/TQAnmLnweL"
4337,2023-02-27 05:52:59+00:00,loindevant,"La Suède s’enfonce dans la récession économique https://t.co/QkwgMCoGSz
Son voisin immédiat hors UErss :
https://t.co/Xz7gy9EkzR"
4338,2023-02-27 05:51:31+00:00,splantyboy,"@NexBadger @RachelBitecofer @BigNapzzz @john_sipher Flawed study. I and many like me, were hired during the Great Recession as a direct result of corporate tax incentives."
4339,2023-02-27 05:50:27+00:00,JaneSim66,"@awtjones @LanceForman @mhughes192_mark @trussliz Strange, yr tweet hidden from me till someone liked it

Inflation entirely external and not due to a ""boom"". All interest rate increases did was hurt people/ businesses, make recession more likely.  Along with larger pay rise demands.  My thoughts in Oct
https://t.co/vzSOUTS5ss"
4340,2023-02-27 05:50:09+00:00,ketamine_abuser,"10s30s now have a spread of -1.1%. Since January both of their yields have increased by 4%. We should expect higher inflation and in response, an increase in rates. Economy’s consumption and labor market is still too strong for a recession to start…"
4341,2023-02-27 05:49:49+00:00,trybeatbitcoin,"@ITC_Crypto Recession indicators coming stronger.

I bet on recession!

You?"
4342,2023-02-27 05:49:00+00:00,Rpnewspaper_,Survey: Business economists push back US recession forecasts https://t.co/QLMKZ9gmJ5
4343,2023-02-27 05:48:52+00:00,dontmuskitup,"@SteveHinckley8 @Rivitheadz @RBReich If you had a master's in economics, you would know we did not have a recession in 2022

https://t.co/5wqRvL61z2"
4344,2023-02-27 05:47:33+00:00,DukeOnYou1,"@westaustralian Inflation is high, interest rates go up and up until inflation goes down or we go into a recession.  Life is good"
4345,2023-02-27 05:46:48+00:00,ENcoin21,"@Crypto_Lobo1 @Aki50267689 Oh, keep calm, it will. My guess is that all asset classes are going to suffer from worse macro economical circumstances than expected, maybe even recession. I expect $VRA then to go back again to last lows around 003-002 or even lower. Only time will tell, if it happens or not"
4346,2023-02-27 05:46:11+00:00,sp_hodl69,@JoeCarlasare I’m confused wasn’t nov 21 the start of the “recession”
4347,2023-02-27 05:45:39+00:00,meetkumardec,"NIFTY 18350 PE IS BUY CMP 75 
SL 41
#bankniftyoption
#FINNIFTY
#StocksToBuy #stockmarketcrash
#StockMarkets #stockmarketnews
#stocks #banknifty #BANKNIFTYFUTURE #nifty50
#NiftyBank #NIFTYFUTURE #recession #investing #StockMarket
#StockMarketindia
Join us
https://t.co/YQYiiUfIrc"
4348,2023-02-27 05:45:17+00:00,dontmuskitup,"@SteveHinckley8 @Rivitheadz @RBReich Incorrect, ""a sustained period of weak or negative growth in real GDP (output) that is accompanied by a significant rise in the unemployment rate""

Didn't happen.  No 2022 recession.  Sorry, but thanks for playing."
4349,2023-02-27 05:45:11+00:00,KOTPtrader,@ColesyinAsia @Schuldensuehner Yeah chinas entire real estate market that collapsed and was #1 demand factor for copper does not have a recession coming LOL
4350,2023-02-27 05:44:50+00:00,JMarketEye,"The 1970s and early 1980s, with supply shocks and inflation, is more comparable to today. This graph tells us that the yield curve inversion may get much more extreme before a recession or crisis happens. For the stock market, more pains are to come. https://t.co/xi1z8gpA4A"
4351,2023-02-27 05:44:49+00:00,AvidCommentator,"@Jmattt74 100% eventually it will all collapse in a heap.

By then we would have had the worse of both worlds, a recession and the hollowing out of decades worth of household spending power.

But before then I expect this to continue for quite some time."
4352,2023-02-27 05:43:53+00:00,BDliveSA,Oil dips as bullish dollar and recession fears offset gains over Russian cuts https://t.co/uNYE5Lhrzh
4353,2023-02-27 05:43:35+00:00,Jmattt74,@AvidCommentator Methinks the middle ground is waning.  The rich will be the ok until there is a white collar recession like 2008. But it catches up on the end.
4354,2023-02-27 05:42:05+00:00,amnon96,Survey: Business economists push back US recession forecasts https://t.co/1gYj4f9Xt9
4355,2023-02-27 05:41:45+00:00,MasiGWOMO,"TM101
The Recession
Trap or Die 2 
The Inspiration 
… in that order"
4356,2023-02-27 05:41:39+00:00,stock_tamilan,"What is Attrition? | Impact of Attrition in IT industry | #recession #in... https://t.co/ORye5EhcxD via @YouTube 
#AdaniScam #marketcrash #stockmarketcrash"
4357,2023-02-27 05:40:32+00:00,dontmuskitup,@SteveHinckley8 @Rivitheadz @RBReich We haven't had a recession since the bush recession.
4358,2023-02-27 05:39:47+00:00,advisorwebsites,"In our upcoming webinar, learn the exact marketing approach that Robert Sofia used during the Great Recession.

Robert has asked Sean Brown, President and CEO of YCharts, to join him on the panel.

Register here for the webinar on Recession Marketing 👉 https://t.co/qYfZ5zup09 https://t.co/ZFTJLulSWW"
4359,2023-02-27 05:39:33+00:00,CryptoParadyme,"@ThetaTendies time for a greater recession then 

all gaps will be filled 😤"
4360,2023-02-27 05:38:18+00:00,DeucefromPG,"@Marcel4Congress Me and my business associates have touched over 50 contracts since 2019. Its money. Its wealth creation. Its our tax dollars. Its recession proof. Its inflation proof. Its open and available to us. Why shun it? Niggas work at Target, but dont wanna sell the govt some pens 🤷🏽‍♂️"
4361,2023-02-27 05:38:13+00:00,shanezmac,Am I making a turn for the better in my mental health rn and starting to see that life is actually worth living or am I just in a depression recession? Who’s to say but point is pizza bagel about to be popping off rn
4362,2023-02-27 05:37:18+00:00,MindfulObserve1,@JustTheNews @jordanbpeterson +1
4363,2023-02-27 05:37:07+00:00,dodo_rcg,Survey: Business economists push back US recession forecasts https://t.co/y7CtxoKmGE
4364,2023-02-27 05:36:58+00:00,DUO560,"288. As the recession set in, temporary employees were laid off one after another."
4365,2023-02-27 05:36:39+00:00,staystacced,"@SchrodingrsBrat We're talking across the world right. Feels like times are getting a bit hectic. 

Stress at all time highs, layoffs, highest credit card debt vs. savings ratio of all time, mid recession with outrageous inflation, war, corrupt governments, COVID remnants, etc."
4366,2023-02-27 05:36:19+00:00,mnshdnth,@AwesomeAbhinash @hbfetr he said recession will not happen but its already here..
4367,2023-02-27 05:36:17+00:00,ZainYas31412145,Les économistes du NABE s’attendent toujours à une récession cette année. La question est quand https://t.co/N8aeLdNagQ
4368,2023-02-27 05:36:04+00:00,dontmuskitup,"@SteveHinckley8 @Rivitheadz @RBReich We are not in a recession.  

Capital losses give refunds in any world, but we are talking about the future.

FTTs are paid by hedge funds and other large trading blocks"
4369,2023-02-27 05:35:34+00:00,WDHN,Survey: Business economists push back US recession forecasts https://t.co/URSA7s8KKX
4370,2023-02-27 05:34:52+00:00,Liquidgold_7k,@markjenney Wait. You got money for a world trip in peak recession?
4371,2023-02-27 05:34:50+00:00,VCPNewz,"Survey: Business economists push back US recession forecasts
https://t.co/qik8woHPPo"
4372,2023-02-27 05:34:49+00:00,ASeXySpecs,"@TheKouk Thrilled to take that bet, how does a bottle of Penfolds Coonawarra CabSav sound?

I've got the 9 as;
No recession 23'
UE 4.25% in 23'
Inflation &lt;3% end of 23'
Wage growth to peak mid 23'
RBA no more hikes (X)
10-year sub 3% in 23'
AUD mid-high 70's in 23'
ASX &gt;8000 in 23'

Deal?"
4373,2023-02-27 05:34:18+00:00,BKD08642832,@sodomsez @Paul_Koshy @Paul_Koshy can write on any subject he chooses to write . It is India first that is important and not the global parameters . Based on comparison there was recession in 2008 - 2010 period but we were very very strong . Our policies and situation were much better .
4374,2023-02-27 05:34:08+00:00,BaileyKirkwood,"@JoJoFromJerz He said the naacp has endorsed him every time he’s run.
He said we’re not in a recession.
He said if you take the vaccine you won’t get Covid. 
He said it was “safe and effective”.
He said real wages have increased &amp; Americans are taking home more money on their paychecks."
4375,2023-02-27 05:34:06+00:00,swissbusiness,Economists' crystal balls are growing cloudier. But they still expect a recession https://t.co/tMzYlg1wJg
4376,2023-02-27 05:34:00+00:00,moneyworks4u_fa,@Crazynaval Most the things he said havd turned out to be wrong. Markets bottomed out with 10days of that twitter thread. There are still no clear signs is a recession as was feared...
4377,2023-02-27 05:33:49+00:00,Endof_theWord,"economic recession 경기 후퇴, 불경기
grant 허가, 인가; 보조금
bark 나무 껍질"
4378,2023-02-27 05:32:51+00:00,AndreWestown,"@will_czeh @LibertyElisha @CNN Problem, Obama set Trump up for success. Obama inherited the great recession. Trump inherited momentum for the most thriving economy in years. So, what's your context for MAGA again?"
4379,2023-02-27 05:32:40+00:00,Cheachalot,"@QuamfyOnly He has a point, when we enter the worst recession of our lives Qnt will be sold just to cover rent/mortgage. It’s already happening, maybe not for you boys that live with family. But it’s becoming a much more expensive world to live in….Taking profits is very smart."
4380,2023-02-27 05:32:36+00:00,PaoulMclliumpm,Survey: Business economists push back US recession forecasts - https://t.co/uMd2fHl1dE
4381,2023-02-27 05:32:36+00:00,CannabisBizNews,Survey: Business economists push back US recession forecasts https://t.co/HDwViLuNfF #cannabis
4382,2023-02-27 05:32:15+00:00,TeslaChilean,@unusual_whales Delayed recession… well said
4383,2023-02-27 05:31:52+00:00,worlab1,"Survey: Business economists push back US recession forecasts
https://t.co/WFGWRBI7dD"
